acpr,unch_prpr,optn_shrn_iscd,optn_prpr,optn_prdy_vrss,prdy_vrss_sign,optn_prdy_ctrt,optn_bidp,optn_askp,tmvl_val,nmix_sdpr,acml_vol,seln_rsqn,shnu_rsqn,acml_tr_pbmn,hts_otst_stpl_qty,otst_stpl_qty_icdc,delta_val,gama,vega,theta,rho,hts_ints_vltl,invl_val,esdg,dprt,hist_vltl,hts_thpr,optn_oprc,optn_hgpr,optn_lwpr,optn_mxpr,optn_llam,atm_cls_name,rgbf_vrss_icdc,total_askp_rsqn,total_bidp_rsqn,futs_antc_cnpr,futs_antc_cntg_vrss,antc_cntg_vrss_sign,antc_cntg_prdy_ctrt,code,trade_date,collection_time
445.0,3323.32,301W08445,74.2,0.0,3,0.0,44.55,104.85,5.74,74.2,0,5,5,0,0,0,-0.9384,0.0031,0.2,-0.0045,-0.8068,40.2667,68.46,5.72,8.35,23.6987,68.48,0.0,0.0,0.0,104.9,44.5,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
442.5,3304.65,301W08442,71.75,0.0,3,0.0,42.05,102.45,5.79,71.75,0,5,5,0,0,0,-0.9315,0.0034,0.2171,-0.0077,-0.7973,39.5131,65.96,5.63,8.51,23.6987,66.12,0.0,0.0,0.0,102.5,42.0,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
440.0,3285.98,301W08440,69.25,0.0,3,0.0,39.55,100.05,5.79,69.25,0,5,5,0,0,0,-0.924,0.0037,0.2351,-0.0111,-0.7874,38.6396,63.46,5.47,8.58,23.6987,63.78,0.0,0.0,0.0,100.1,39.5,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
437.5,3267.31,301W08437,66.8,0.0,3,0.0,37.1,97.7,5.84,66.8,0,5,5,0,0,0,-0.9158,0.004,0.254,-0.0147,-0.7771,37.8609,60.96,5.34,8.69,23.6987,61.46,0.0,0.0,0.0,97.75,37.05,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
435.0,3248.64,301W08435,64.4,0.0,3,0.0,34.6,95.35,5.94,64.4,0,5,5,0,0,0,-0.9069,0.0043,0.2736,-0.0184,-0.7663,37.1728,58.46,5.25,8.88,23.6987,59.15,0.0,0.0,0.0,95.4,34.55,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
432.5,3229.97,301W08432,61.95,0.0,3,0.0,32.1,93.05,5.99,61.95,0,5,5,0,0,0,-0.8973,0.0046,0.294,-0.0223,-0.755,36.3644,55.96,5.09,8.95,23.6987,56.86,0.0,0.0,0.0,93.1,32.05,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
430.0,3211.3,301W08430,59.55,0.0,3,0.0,29.6,90.7,6.09,59.55,0,5,5,0,0,0,-0.887,0.0049,0.3151,-0.0263,-0.7432,35.6428,53.46,4.95,9.07,23.6987,54.6,0.0,0.0,0.0,90.75,29.55,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
427.5,3192.63,301W08427,57.1,0.0,3,0.0,27.15,88.4,6.14,57.1,0,5,5,0,0,0,-0.8759,0.0053,0.3368,-0.0304,-0.7309,34.8022,50.96,4.74,9.05,23.6987,52.36,0.0,0.0,0.0,88.45,27.1,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
425.0,3173.96,301W08425,54.75,0.0,3,0.0,24.65,86.1,6.29,54.75,0,5,5,0,0,0,-0.8639,0.0056,0.3589,-0.0346,-0.718,34.1435,48.46,4.61,9.19,23.6987,50.14,0.0,0.0,0.0,86.15,24.6,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
422.5,3155.29,301W08422,52.35,0.0,3,0.0,22.15,83.8,6.39,52.35,0,5,5,0,0,0,-0.8511,0.006,0.3814,-0.0389,-0.7046,33.3643,45.96,4.4,9.18,23.6987,47.95,0.0,0.0,0.0,83.85,22.1,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
420.0,3136.61,301W08420,50.0,0.0,3,0.0,19.65,81.45,6.54,50.0,0,5,5,0,0,0,-0.8374,0.0063,0.4041,-0.0433,-0.6907,32.6603,43.46,4.2,9.17,23.6987,45.8,0.0,0.0,0.0,81.5,19.6,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
417.5,3117.94,301W08417,47.65,0.0,3,0.0,17.2,79.15,6.69,47.65,0,5,5,0,0,0,-0.8229,0.0067,0.4269,-0.0477,-0.6761,31.9314,40.96,3.98,9.11,23.6987,43.67,0.0,0.0,0.0,79.2,17.15,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
415.0,3099.27,301W08415,45.35,0.0,3,0.0,14.7,76.95,6.89,45.35,0,5,5,0,0,0,-0.8075,0.007,0.4497,-0.0521,-0.661,31.2697,38.46,3.78,9.09,23.6987,41.57,0.0,0.0,0.0,77.0,14.65,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
412.5,3080.6,301W08412,43.05,0.0,3,0.0,12.2,74.75,7.09,43.05,0,5,5,0,0,0,-0.7911,0.0074,0.4722,-0.0565,-0.6453,30.5778,35.96,3.53,8.93,23.6987,39.52,0.0,0.0,0.0,74.8,12.15,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
410.0,3061.93,301W08410,40.8,0.0,3,0.0,9.72,72.55,7.34,40.8,0,5,5,0,0,0,-0.7739,0.0077,0.4943,-0.0608,-0.629,29.9444,33.46,3.3,8.8,23.6987,37.5,0.0,0.0,0.0,72.6,9.71,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
407.5,3043.26,301W08407,38.55,0.0,3,0.0,7.38,70.35,7.59,38.55,0,5,5,0,0,0,-0.7558,0.0081,0.5158,-0.065,-0.6122,29.275,30.96,3.03,8.53,23.6987,35.52,0.0,0.0,0.0,70.4,7.37,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
405.0,3024.59,301W08405,36.4,0.0,3,0.0,5.22,68.15,7.94,36.4,0,5,5,0,0,0,-0.7368,0.0084,0.5365,-0.0692,-0.5948,28.7414,28.46,2.82,8.4,23.6987,33.58,0.0,0.0,0.0,68.2,5.21,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
402.5,3005.92,301W08402,34.25,0.0,3,0.0,3.39,65.95,8.29,34.25,0,5,5,0,0,0,-0.717,0.0087,0.5562,-0.0732,-0.5769,28.1627,25.96,2.56,8.08,23.6987,31.69,0.0,0.0,0.0,66.0,3.38,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
400.0,2987.25,301W08400,32.1,0.0,3,0.0,1.97,63.75,8.64,32.1,0,5,5,0,0,0,-0.6963,0.009,0.5747,-0.077,-0.5585,27.5371,23.46,2.26,7.57,23.6987,29.84,0.0,0.0,0.0,63.8,1.96,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
397.5,2968.58,301W08397,30.1,0.0,3,0.0,0.99,61.6,9.14,30.1,0,5,5,0,0,0,-0.6749,0.0092,0.5917,-0.0805,-0.5396,27.109,20.96,2.05,7.31,23.6987,28.05,0.0,0.0,0.0,61.65,0.98,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
395.0,2949.91,301W08395,28.1,0.0,3,0.0,0.44,59.6,9.64,28.1,0,5,5,0,0,0,-0.6527,0.0095,0.6071,-0.0838,-0.5203,26.6218,18.46,1.79,6.8,23.6987,26.31,0.0,0.0,0.0,59.65,0.43,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
392.5,2931.24,301W08392,26.1,0.0,3,0.0,0.17,57.55,10.14,26.1,0,5,5,0,0,0,-0.6299,0.0097,0.6207,-0.0869,-0.5006,26.0735,15.96,1.48,6.01,23.6987,24.62,0.0,0.0,0.0,57.6,0.16,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
390.0,2912.57,301W08390,24.2,0.0,3,0.0,0.06,55.5,10.74,24.2,0,5,5,0,0,0,-0.6064,0.0099,0.6323,-0.0895,-0.4806,25.6184,13.46,1.22,5.31,23.6987,22.98,0.0,0.0,0.0,55.55,0.05,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
387.5,2893.9,301W08387,22.4,0.0,3,0.0,0.02,53.5,11.44,22.4,0,5,5,0,0,0,-0.5824,0.01,0.6417,-0.0919,-0.4603,25.2476,10.96,1.0,4.67,23.6987,21.4,0.0,0.0,0.0,53.55,0.01,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
385.0,2875.23,301W08385,20.65,0.0,3,0.0,0.15,51.45,12.19,20.65,0,5,5,0,0,0,-0.5579,0.0101,0.6489,-0.0938,-0.4397,24.8762,8.46,0.76,3.82,23.6987,19.89,0.0,0.0,0.0,51.5,0.01,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
382.5,2856.56,301W08382,18.9,0.0,3,0.0,0.16,49.4,12.94,18.9,0,5,5,0,0,0,-0.533,0.0102,0.6535,-0.0954,-0.419,24.4226,5.96,0.47,2.55,23.6987,18.43,0.0,0.0,0.0,49.45,0.01,ITM,0,5,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
380.0,2837.89,301W08380,15.25,-2.05,5,-11.85,0.15,47.45,11.79,17.3,1,25,5,3813,7,1,-0.5078,0.0102,0.6556,-0.0965,-0.3982,20.9838,3.46,-1.78,-10.45,23.6987,17.03,15.25,15.25,15.25,47.5,0.01,ITM,1,25,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
377.5,2819.22,301W08377,15.8,0.0,3,0.0,0.16,45.6,14.84,15.8,0,25,5,0,0,0,-0.4825,0.0102,0.6551,-0.0972,-0.3774,23.859,0.96,0.1,0.64,23.6987,15.7,0.0,0.0,0.0,45.65,0.01,ITM,0,25,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
375.0,2800.55,301W08375,11.85,-3.35,5,-22.04,0.17,43.8,11.85,15.2,2,25,5,5963,3,2,-0.457,0.0102,0.652,-0.0974,-0.3566,19.751,0.0,-2.57,-17.82,23.6987,14.42,12.0,12.0,11.85,43.85,0.01,ITM,1,25,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
372.5,2781.88,301W08372,11.2,-1.8,5,-13.85,0.15,42.25,11.2,13.0,2,25,5,5300,1,1,-0.4315,0.0101,0.6461,-0.0971,-0.336,20.5761,0.0,-2.02,-15.28,23.6987,13.22,10.0,11.2,10.0,42.3,0.01,ITM,0,25,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
370.0,2763.21,301W08370,10.05,-1.9,5,-15.9,1.22,40.7,10.05,11.95,4,25,5,9338,604,4,-0.4062,0.01,0.6376,-0.0964,-0.3156,20.5195,0.0,-2.02,-16.74,23.6987,12.07,9.15,10.05,9.05,40.75,0.01,ATM,1,25,21,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
367.5,2744.54,301W08367,10.9,0.0,3,0.0,0.17,39.15,10.9,10.9,0,25,5,0,1,0,-0.3811,0.0098,0.6264,-0.0953,-0.2954,23.5516,0.0,-0.09,-0.82,23.6987,10.99,0.0,0.0,0.0,39.2,0.01,OTM,0,25,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
365.0,2725.87,301W08365,9.83,0.0,3,0.0,1.02,37.55,9.83,9.83,0,25,5,0,1,0,-0.3563,0.0096,0.6127,-0.0937,-0.2756,23.4601,0.0,-0.15,-1.5,23.6987,9.98,0.0,0.0,0.0,37.6,0.01,OTM,0,25,15,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
362.5,2707.2,301W08362,8.95,0.0,3,0.0,0.16,36.25,8.95,8.95,0,25,5,0,2,0,-0.3319,0.0093,0.5967,-0.0917,-0.2562,23.5757,0.0,-0.07,-0.78,23.6987,9.02,0.0,0.0,0.0,36.3,0.01,OTM,0,25,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
360.0,2688.53,301W08360,6.37,-2.03,5,-24.17,0.82,35.0,6.37,8.4,10,25,5,16855,14,5,-0.3081,0.009,0.5783,-0.0893,-0.2374,20.6043,0.0,-1.76,-21.65,23.6987,8.13,7.27,7.27,6.28,35.05,0.01,OTM,1,25,19,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
357.5,2669.86,301W08357,7.35,0.0,3,0.0,0.15,33.7,7.35,7.35,0,25,5,0,3,0,-0.2849,0.0087,0.5579,-0.0865,-0.2191,23.7811,0.0,0.05,0.68,23.6987,7.3,0.0,0.0,0.0,33.75,0.01,OTM,0,25,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
355.0,2651.19,301W08355,5.2,-1.55,5,-22.96,5.05,32.4,5.2,6.75,3,25,1,3768,104,1,-0.2624,0.0084,0.5357,-0.0833,-0.2014,21.1554,0.0,-1.33,-20.37,23.6987,6.53,4.82,5.2,4.82,32.45,0.01,OTM,1,25,16,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
352.5,2632.52,301W08352,4.62,-1.16,5,-20.07,0.02,30.7,4.62,5.78,1,25,25,1155,2,1,-0.2407,0.008,0.5118,-0.0799,-0.1844,21.2885,0.0,-1.2,-20.62,23.6987,5.82,4.62,4.62,4.62,30.75,0.01,OTM,1,25,25,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
350.0,2613.85,301W08350,4.21,-1.02,5,-19.5,3.38,5.02,4.21,5.23,6,2,1,6323,9,3,-0.2198,0.0076,0.4865,-0.0762,-0.1682,21.6765,0.0,-0.96,-18.57,23.6987,5.17,4.55,4.55,3.89,29.05,0.01,OTM,0,8,16,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
347.5,2595.18,301W08347,3.9,-0.77,5,-16.49,0.14,28.25,3.9,4.67,11,25,5,10368,9,9,-0.1999,0.0072,0.4601,-0.0723,-0.1527,22.2096,0.0,-0.67,-14.66,23.6987,4.57,3.94,4.0,3.55,28.3,0.01,OTM,1,25,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
345.0,2576.51,301W08345,4.55,0.0,3,0.0,0.14,27.75,4.55,4.55,0,25,5,0,3,0,-0.181,0.0068,0.4329,-0.0683,-0.138,24.8923,0.0,0.53,13.18,23.6987,4.02,0.0,0.0,0.0,27.8,0.01,OTM,0,25,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
342.5,2557.83,301W08342,3.87,0.0,3,0.0,0.14,26.65,3.87,3.87,0,25,5,0,0,0,-0.1632,0.0063,0.4051,-0.0641,-0.1242,24.5328,0.0,0.34,9.63,23.6987,3.53,0.0,0.0,0.0,26.7,0.01,OTM,0,25,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
340.0,2539.16,301W08340,2.71,-0.99,5,-26.76,0.13,3.34,2.71,3.7,12,2,5,8105,214,5,-0.1464,0.0059,0.377,-0.0598,-0.1113,22.7022,0.0,-0.37,-12.01,23.6987,3.08,2.82,2.82,2.6,25.65,0.01,OTM,0,27,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
337.5,2520.49,301W08337,3.3,0.0,3,0.0,0.15,24.75,3.3,3.3,0,25,5,0,100,0,-0.1307,0.0054,0.349,-0.0555,-0.0992,25.4265,0.0,0.63,23.6,23.6987,2.67,0.0,0.0,0.0,24.8,0.01,OTM,0,25,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
335.0,2501.82,301W08335,2.2,-0.55,5,-20.0,2.0,23.7,2.2,2.75,22,25,100,12270,22,20,-0.1161,0.005,0.3212,-0.0512,-0.088,23.3515,0.0,-0.11,-4.76,23.6987,2.31,2.25,2.3,2.2,23.75,0.01,OTM,10,25,105,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
332.5,2483.15,301W08332,2.43,0.0,3,0.0,0.14,22.6,2.43,2.43,0,25,5,0,0,0,-0.1026,0.0046,0.2939,-0.0469,-0.0776,25.1424,0.0,0.44,22.11,23.6987,1.99,0.0,0.0,0.0,22.65,0.01,OTM,0,25,5,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
330.0,2464.48,301W08330,1.78,-0.49,5,-21.59,1.36,21.5,1.78,2.27,35,25,5,15968,2371,27,-0.0902,0.0042,0.2673,-0.0428,-0.0682,23.9925,0.0,0.08,4.71,23.6987,1.7,2.06,2.06,1.78,21.55,0.01,OTM,0,25,10,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
327.5,2445.81,301W08327,1.6,-0.29,5,-15.34,0.0,20.55,1.6,1.89,17,25,0,6930,17,17,-0.0788,0.0038,0.2417,-0.0387,-0.0595,24.3139,0.0,0.15,10.34,23.6987,1.45,1.61,1.7,1.6,20.6,0.01,OTM,1,25,0,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
325.0,2427.14,301W08325,1.46,-0.37,5,-20.22,1.44,19.6,1.46,1.83,43,25,1,15910,58,24,-0.0685,0.0034,0.2171,-0.0349,-0.0517,24.7312,0.0,0.23,18.7,23.6987,1.23,1.5,1.54,1.41,19.65,0.01,OTM,1,25,4,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
322.5,2408.47,301W08322,1.33,-0.33,5,-19.88,0.0,19.45,1.33,1.66,3,25,0,1005,7,3,-0.0592,0.003,0.1938,-0.0312,-0.0446,25.1366,0.0,0.3,29.13,23.6987,1.03,1.36,1.36,1.33,19.5,0.01,OTM,1,25,0,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
320.0,2389.8,301W08320,1.23,-0.27,5,-18.0,1.2,2.01,1.23,1.5,60,1,6,19120,286,20,-0.0509,0.0027,0.1719,-0.0277,-0.0383,25.6308,0.0,0.37,43.02,23.6987,0.86,1.36,1.36,1.1,19.0,0.01,OTM,-3,27,9,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
317.5,2371.13,301W08317,1.1,-0.24,5,-17.91,0.98,1.19,1.1,1.34,3,18,1,858,10,0,-0.0435,0.0024,0.1515,-0.0245,-0.0327,25.9254,0.0,0.38,52.78,23.6987,0.72,1.15,1.18,1.1,18.05,0.01,OTM,1,43,1,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
315.0,2352.46,301W08315,1.01,-0.39,5,-27.86,0.0,1.09,1.01,1.4,194,18,0,49303,842,184,-0.0369,0.0021,0.1326,-0.0214,-0.0277,26.3737,0.0,0.41,68.33,23.6987,0.6,1.15,1.15,0.97,17.8,0.01,OTM,1,43,0,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
312.5,2333.79,301W08312,0.92,-0.16,5,-14.81,0.0,17.15,0.92,1.08,1,25,0,230,5,1,-0.0311,0.0018,0.1153,-0.0187,-0.0233,26.7754,0.0,0.43,87.76,23.6987,0.49,0.92,0.92,0.92,17.2,0.01,OTM,1,25,0,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
310.0,2315.12,301W08310,0.87,-0.17,5,-16.35,0.85,16.5,0.87,1.04,24,25,5,5153,458,1,-0.0261,0.0016,0.0995,-0.0161,-0.0195,27.3844,0.0,0.47,117.5,23.6987,0.4,0.9,0.91,0.82,16.55,0.01,OTM,-1,25,10,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
307.5,2296.45,301W08307,0.77,-0.1,5,-11.49,0.0,16.0,0.77,0.87,1,25,0,193,7,1,-0.0217,0.0013,0.0852,-0.0138,-0.0162,27.6252,0.0,0.45,140.62,23.6987,0.32,0.77,0.77,0.77,16.05,0.01,OTM,1,25,0,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
305.0,2277.78,301W08305,0.76,-0.09,5,-10.59,0.66,0.0,0.76,0.85,46,0,19,8503,233,-12,-0.0179,0.0011,0.0725,-0.0118,-0.0134,28.4611,0.0,0.5,192.31,23.6987,0.26,0.74,0.77,0.69,15.65,0.01,OTM,-1,0,20,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
302.5,2259.11,301W08302,0.69,-0.23,5,-25.0,0.59,15.95,0.69,0.92,2,25,1,340,13,1,-0.0147,0.001,0.0612,-0.01,-0.011,28.8369,0.0,0.48,228.57,23.6987,0.21,0.67,0.69,0.67,16.0,0.01,OTM,0,25,2,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
300.0,2240.44,301W08300,0.63,-0.09,5,-12.5,0.57,0.0,0.63,0.72,33,0,18,5263,789,-15,-0.012,0.0008,0.0512,-0.0083,-0.0089,29.2442,0.0,0.46,270.59,23.6987,0.17,0.64,0.66,0.61,14.75,0.01,OTM,0,0,21,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
297.5,2221.77,301W08297,0.64,0.0,3,0.0,0.49,0.0,0.64,0.64,0,0,1,0,4,0,-0.0097,0.0007,0.0426,-0.0069,-0.0072,30.2256,0.0,0.51,392.31,23.6987,0.13,0.0,0.0,0.0,14.5,0.01,OTM,0,0,2,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
295.0,2203.1,301W08295,0.57,-0.06,5,-9.52,0.45,0.55,0.57,0.63,1,1,1,143,70,0,-0.0078,0.0005,0.0351,-0.0057,-0.0058,30.4916,0.0,0.47,470.0,23.6987,0.1,0.57,0.57,0.57,14.25,0.01,OTM,0,19,2,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
292.5,2184.43,301W08292,0.51,-0.06,5,-10.53,0.42,0.0,0.51,0.57,4,0,1,515,27,-3,-0.0062,0.0004,0.0287,-0.0047,-0.0046,30.788,0.0,0.43,537.5,23.6987,0.08,0.52,0.52,0.51,14.05,0.01,OTM,-1,0,2,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
290.0,2165.76,301W08290,0.47,-0.1,5,-17.54,0.44,0.49,0.47,0.57,117,1,100,13493,878,-103,-0.0049,0.0004,0.0232,-0.0038,-0.0036,31.2416,0.0,0.41,683.33,23.6987,0.06,0.49,0.49,0.45,13.85,0.01,OTM,-1,1,120,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
287.5,2147.09,301W08287,0.44,-0.04,5,-8.33,0.37,0.72,0.44,0.48,15,1,1,1675,14,-7,-0.0038,0.0003,0.0187,-0.0031,-0.0028,31.7763,0.0,0.39,780.0,23.6987,0.05,0.45,0.46,0.44,13.5,0.01,OTM,0,1,3,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
285.0,2128.42,301W08285,0.42,-0.05,5,-10.64,0.35,0.0,0.42,0.47,15,0,1,1568,43,-11,-0.003,0.0002,0.0149,-0.0024,-0.0022,32.4107,0.0,0.38,950.0,23.6987,0.04,0.44,0.45,0.38,13.15,0.01,OTM,-1,0,1,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
282.5,2109.75,301W08282,0.38,-0.06,5,-13.64,0.32,0.41,0.38,0.44,17,18,1,1643,19,15,-0.0023,0.0002,0.0117,-0.0019,-0.0017,32.7683,0.0,0.35,1166.67,23.6987,0.03,0.39,0.39,0.38,13.05,0.01,OTM,3,19,2,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
280.0,2091.08,301W08280,0.36,-0.11,5,-23.4,0.33,0.0,0.36,0.47,9,0,1,840,41,-2,-0.0017,0.0001,0.0092,-0.0015,-0.0013,33.3621,0.0,0.34,1700.0,23.6987,0.02,0.4,0.4,0.35,12.9,0.01,OTM,-2,0,2,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
277.5,2072.41,301W08277,0.38,0.0,3,0.0,0.27,0.36,0.38,0.38,0,18,1,0,24,0,-0.0013,0.0001,0.0071,-0.0012,-0.001,34.5199,0.0,0.37,3700.0,23.6987,0.01,0.0,0.0,0.0,12.1,0.01,OTM,0,18,1,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
275.0,2053.74,301W08275,0.3,-0.08,5,-21.05,0.25,0.0,0.3,0.38,4,0,1,313,114,-2,-0.001,0.0001,0.0054,-0.0009,-0.0007,34.1741,0.0,0.29,2900.0,23.6987,0.01,0.32,0.32,0.3,11.45,0.01,OTM,-1,0,1,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
272.5,2035.07,301W08272,0.3,0.0,3,0.0,0.22,0.0,0.3,0.3,0,0,2,0,2,0,-0.0007,0.0001,0.0041,-0.0007,-0.0005,35.0401,0.0,0.29,2900.0,23.6987,0.01,0.0,0.0,0.0,11.25,0.01,OTM,0,0,2,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
270.0,2016.4,301W08270,0.29,0.02,2,7.41,0.2,0.8,0.29,0.27,2,1,2,145,21,1,-0.0005,0.0,0.0031,-0.0005,-0.0004,35.7373,0.0,0.28,2800.0,23.6987,0.01,0.29,0.29,0.29,11.05,0.01,OTM,1,1,2,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
267.5,1997.72,301W08267,0.25,0.0,3,0.0,0.19,0.0,0.25,0.25,0,0,2,0,0,0,-0.0004,0.0,0.0023,-0.0004,-0.0003,35.8547,0.0,0.25,9999.99,23.6987,0.0,0.0,0.0,0.0,10.85,0.01,OTM,0,0,2,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
265.0,1979.05,301W08265,0.23,0.0,3,0.0,0.18,0.0,0.23,0.23,0,0,2,0,17,0,-0.0003,0.0,0.0017,-0.0003,-0.0002,36.3041,0.0,0.23,9999.99,23.6987,0.0,0.0,0.0,0.0,10.65,0.01,OTM,0,0,2,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
262.5,1960.38,301W08262,0.22,0.0,3,0.0,0.17,0.0,0.22,0.22,0,0,20,0,1,0,-0.0002,0.0,0.0012,-0.0002,-0.0001,36.9475,0.0,0.22,9999.99,23.6987,0.0,0.0,0.0,0.0,10.45,0.01,OTM,0,0,20,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
260.0,1941.71,301W08260,0.2,0.0,3,0.0,0.16,0.0,0.2,0.2,0,0,2,0,34,0,-0.0001,0.0,0.0009,-0.0001,-0.0001,37.3408,0.0,0.2,9999.99,23.6987,0.0,0.0,0.0,0.0,10.25,0.01,OTM,0,0,11,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
257.5,1923.04,301W08257,0.19,0.0,3,0.0,0.15,0.0,0.19,0.19,0,0,2,0,5,0,-0.0001,0.0,0.0006,-0.0001,-0.0001,37.9525,0.0,0.19,9999.99,23.6987,0.0,0.0,0.0,0.0,10.05,0.01,OTM,0,0,2,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
255.0,1904.37,301W08255,0.18,0.0,3,0.0,0.14,0.0,0.18,0.18,0,0,2,0,14,0,-0.0001,0.0,0.0004,-0.0001,-0.0,38.5521,0.0,0.18,9999.99,23.6987,0.0,0.0,0.0,0.0,9.86,0.01,OTM,0,0,2,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
252.5,1885.7,301W08252,0.2,0.0,3,0.0,0.13,0.0,0.2,0.2,0,0,4,0,3,0,-0.0,0.0,0.0003,-0.0001,-0.0,39.9605,0.0,0.2,9999.99,23.6987,0.0,0.0,0.0,0.0,9.65,0.01,OTM,0,0,4,0.0,0.0,0,0.0,202508_put,2025-06-05,20:26:04
