acpr,unch_prpr,optn_shrn_iscd,optn_prpr,optn_prdy_vrss,prdy_vrss_sign,optn_prdy_ctrt,optn_bidp,optn_askp,tmvl_val,nmix_sdpr,acml_vol,seln_rsqn,shnu_rsqn,acml_tr_pbmn,hts_otst_stpl_qty,otst_stpl_qty_icdc,delta_val,gama,vega,theta,rho,hts_ints_vltl,invl_val,esdg,dprt,hist_vltl,hts_thpr,optn_oprc,optn_hgpr,optn_lwpr,optn_mxpr,optn_llam,atm_cls_name,rgbf_vrss_icdc,total_askp_rsqn,total_bidp_rsqn,futs_antc_cnpr,futs_antc_cntg_vrss,antc_cntg_vrss_sign,antc_cntg_prdy_ctrt,code,trade_date,collection_time
330.0,2464.48,201W09330,49.25,5.7,2,13.09,0.0,52.55,2.71,43.55,2,3,0,24638,2018,0,0.8781,0.0044,0.3933,-0.067,0.7493,20.0872,46.54,-1.28,-2.53,23.6987,50.53,49.3,49.3,49.25,78.35,11.45,ITM,0,3,0,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
325.0,2427.14,201W09325,53.65,5.3,2,10.96,16.45,83.35,2.11,48.35,1,3,3,13413,201,-1,0.9015,0.0038,0.3376,-0.0606,0.7613,19.6626,51.54,-1.17,-2.13,23.6987,54.82,53.65,53.65,53.65,83.4,16.4,ITM,-1,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
320.0,2389.8,201W09320,58.0,5.75,2,11.0,55.0,88.4,1.46,52.25,2,3,2,29863,19,-1,0.9217,0.0032,0.2846,-0.0544,0.7698,17.9317,56.54,-1.25,-2.11,23.6987,59.25,61.45,61.45,58.0,88.45,21.35,ITM,0,3,21,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
315.0,2352.46,201W09315,57.45,0.0,3,0.0,26.4,92.25,-4.09,57.45,0,3,3,0,1,0,0.9388,0.0026,0.2354,-0.0486,0.7748,0.0,61.54,-6.33,-9.92,23.6987,63.78,0.0,0.0,0.0,92.3,26.35,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
310.0,2315.12,201W09310,62.05,0.0,3,0.0,31.35,96.4,-4.49,62.05,0,3,3,0,801,0,0.953,0.0021,0.1909,-0.0433,0.7768,0.0,66.54,-6.35,-9.28,23.6987,68.4,0.0,0.0,0.0,96.45,31.3,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
305.0,2277.78,201W09305,66.65,0.0,3,0.0,36.3,100.6,-4.89,66.65,0,3,3,0,0,0,0.9646,0.0017,0.1516,-0.0385,0.7759,0.0,71.54,-6.45,-8.82,23.6987,73.1,0.0,0.0,0.0,100.65,36.25,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
300.0,2240.44,201W09300,71.4,0.0,3,0.0,41.3,104.85,-5.14,71.4,0,3,3,0,0,0,0.9739,0.0013,0.1178,-0.0343,0.7724,0.0,76.54,-6.47,-8.31,23.6987,77.87,0.0,0.0,0.0,104.9,41.25,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
295.0,2203.1,201W09295,76.15,0.0,3,0.0,46.25,109.1,-5.39,76.15,0,3,3,0,0,0,0.9812,0.001,0.0894,-0.0307,0.7668,0.0,81.54,-6.54,-7.91,23.6987,82.69,0.0,0.0,0.0,109.15,46.2,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
290.0,2165.76,201W09290,81.0,0.0,3,0.0,51.2,113.5,-5.54,81.0,0,3,3,0,0,0,0.9867,0.0007,0.0663,-0.0278,0.7593,0.0,86.54,-6.55,-7.48,23.6987,87.55,0.0,0.0,0.0,113.55,51.15,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
285.0,2128.42,201W09285,85.85,0.0,3,0.0,56.2,118.0,-5.69,85.85,0,3,3,0,0,0,0.9909,0.0005,0.048,-0.0253,0.7504,0.0,91.54,-6.59,-7.13,23.6987,92.44,0.0,0.0,0.0,118.05,56.15,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
280.0,2091.08,201W09280,90.8,0.0,3,0.0,61.15,122.5,-5.74,90.8,0,3,3,0,0,0,0.9939,0.0004,0.0338,-0.0233,0.7402,0.0,96.54,-6.55,-6.73,23.6987,97.35,0.0,0.0,0.0,122.55,61.1,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
275.0,2053.74,201W09275,95.7,0.0,3,0.0,66.1,127.05,-5.84,95.7,0,3,3,0,0,0,0.996,0.0003,0.0231,-0.0217,0.7291,0.0,101.54,-6.58,-6.43,23.6987,102.28,0.0,0.0,0.0,127.1,66.05,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
270.0,2016.4,201W09270,100.65,0.0,3,0.0,71.05,131.7,-5.89,100.65,0,3,3,0,1,0,0.9974,0.0002,0.0154,-0.0205,0.7173,0.0,106.54,-6.58,-6.14,23.6987,107.23,0.0,0.0,0.0,131.75,71.0,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
265.0,1979.05,201W09265,105.6,0.0,3,0.0,76.05,136.4,-5.94,105.6,0,3,3,0,0,0,0.9984,0.0001,0.0099,-0.0195,0.705,0.0,111.54,-6.58,-5.87,23.6987,112.18,0.0,0.0,0.0,136.45,76.0,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
260.0,1941.71,201W09260,110.55,0.0,3,0.0,81.0,141.1,-5.99,110.55,0,3,3,0,0,0,0.9991,0.0001,0.0062,-0.0187,0.6923,0.0,116.54,-6.58,-5.62,23.6987,117.13,0.0,0.0,0.0,141.15,80.95,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
255.0,1904.37,201W09255,115.5,0.0,3,0.0,85.95,145.8,-6.04,115.5,0,3,3,0,0,0,0.9995,0.0,0.0038,-0.0181,0.6794,0.0,121.54,-6.6,-5.41,23.6987,122.1,0.0,0.0,0.0,145.85,85.9,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
250.0,1867.03,201W09250,120.45,0.0,3,0.0,90.95,150.65,-6.09,120.45,0,3,3,0,1500,0,0.9997,0.0,0.0022,-0.0176,0.6663,0.0,126.54,-6.61,-5.2,23.6987,127.06,0.0,0.0,0.0,150.7,90.9,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
245.0,1829.69,201W09245,125.4,0.0,3,0.0,95.9,155.45,-6.14,125.4,0,3,3,0,0,0,0.9998,0.0,0.0012,-0.0171,0.6532,0.0,131.54,-6.62,-5.01,23.6987,132.02,0.0,0.0,0.0,155.5,95.85,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
240.0,1792.35,201W09240,130.4,0.0,3,0.0,100.85,160.3,-6.14,130.4,0,3,3,0,0,0,0.9999,0.0,0.0007,-0.0167,0.6399,0.0,136.54,-6.59,-4.81,23.6987,136.99,0.0,0.0,0.0,160.35,100.8,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
235.0,1755.01,201W09235,135.35,0.0,3,0.0,105.85,165.2,-6.19,135.35,0,3,3,0,0,0,1.0,0.0,0.0003,-0.0163,0.6266,0.0,141.54,-6.6,-4.65,23.6987,141.95,0.0,0.0,0.0,165.25,105.8,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
230.0,1717.67,201W09230,140.3,0.0,3,0.0,110.8,170.1,-6.24,140.3,0,3,3,0,0,0,1.0,0.0,0.0002,-0.016,0.6133,0.0,146.54,-6.62,-4.51,23.6987,146.92,0.0,0.0,0.0,170.15,110.75,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
225.0,1680.33,201W09225,145.3,0.0,3,0.0,115.75,174.95,-6.24,145.3,0,3,3,0,0,0,1.0,0.0,0.0001,-0.0156,0.6,0.0,151.54,-6.58,-4.33,23.6987,151.88,0.0,0.0,0.0,175.0,115.7,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
220.0,1642.99,201W09220,150.25,0.0,3,0.0,120.7,179.9,-6.29,150.25,0,3,3,0,0,0,1.0,0.0,0.0,-0.0153,0.5867,0.0,156.54,-6.6,-4.21,23.6987,156.85,0.0,0.0,0.0,179.95,120.65,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
215.0,1605.65,201W09215,155.2,0.0,3,0.0,125.7,184.85,-6.34,155.2,0,3,3,0,0,0,1.0,0.0,0.0,-0.0149,0.5733,0.0,161.54,-6.62,-4.09,23.6987,161.82,0.0,0.0,0.0,184.9,125.65,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
210.0,1568.31,201W09210,160.15,0.0,3,0.0,130.65,189.75,-6.39,160.15,0,3,3,0,0,0,1.0,0.0,0.0,-0.0146,0.56,0.0,166.54,-6.63,-3.98,23.6987,166.78,0.0,0.0,0.0,189.8,130.6,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
205.0,1530.97,201W09205,165.15,0.0,3,0.0,135.6,194.7,-6.39,165.15,0,3,3,0,0,0,1.0,0.0,0.0,-0.0142,0.5467,0.0,171.54,-6.6,-3.84,23.6987,171.75,0.0,0.0,0.0,194.75,135.55,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
200.0,1493.63,201W09200,170.1,0.0,3,0.0,140.6,199.65,-6.44,170.1,0,3,3,0,500,0,1.0,0.0,0.0,-0.0139,0.5333,0.0,176.54,-6.61,-3.74,23.6987,176.71,0.0,0.0,0.0,199.7,140.55,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
195.0,1456.29,201W09195,175.05,0.0,3,0.0,145.55,204.6,-6.49,175.05,0,3,3,0,0,0,1.0,0.0,0.0,-0.0135,0.52,0.0,181.54,-6.63,-3.65,23.6987,181.68,0.0,0.0,0.0,204.65,145.5,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
190.0,1418.94,201W09190,180.05,0.0,3,0.0,150.5,209.55,-6.49,180.05,0,3,3,0,0,0,1.0,0.0,0.0,-0.0132,0.5067,0.0,186.54,-6.6,-3.54,23.6987,186.65,0.0,0.0,0.0,209.6,150.45,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
185.0,1381.6,201W09185,185.0,0.0,3,0.0,155.5,214.55,-6.54,185.0,0,3,3,0,0,0,1.0,0.0,0.0,-0.0128,0.4933,0.0,191.54,-6.61,-3.45,23.6987,191.61,0.0,0.0,0.0,214.6,155.45,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:19:48
490.0,3659.38,201W09490,0.05,0.0,3,0.0,0.1,0.71,0.05,0.05,0,1,1,0,0,0,0.02,0.0011,0.0942,-0.0119,0.0193,18.8297,0.0,-0.28,-84.85,23.6987,0.33,0.0,0.0,0.0,8.32,0.01,OTM,0,4,24,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
485.0,3622.04,201W09485,0.07,0.0,3,0.0,0.08,0.0,0.07,0.07,0,0,1,0,0,0,0.0244,0.0012,0.1115,-0.0141,0.0235,18.8422,0.0,-0.34,-82.93,23.6987,0.41,0.0,0.0,0.0,9.19,0.01,OTM,0,0,20,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
480.0,3584.7,201W09480,0.1,0.0,3,0.0,0.04,0.0,0.1,0.1,0,0,1,0,0,0,0.0297,0.0015,0.1311,-0.0166,0.0285,18.9153,0.0,-0.41,-80.39,23.6987,0.51,0.0,0.0,0.0,10.05,0.01,OTM,0,0,11,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
475.0,3547.36,201W09475,0.15,0.02,2,15.38,0.15,0.0,0.15,0.13,14,0,1,578,1024,6,0.0359,0.0017,0.1535,-0.0195,0.0345,19.134,0.0,-0.48,-76.19,23.6987,0.63,0.13,0.23,0.05,10.95,0.01,OTM,0,0,30,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
470.0,3510.02,201W09470,0.12,0.0,3,0.0,0.19,0.0,0.12,0.12,0,0,1,0,30,0,0.0433,0.002,0.1786,-0.0227,0.0415,17.8579,0.0,-0.66,-84.62,23.6987,0.78,0.0,0.0,0.0,10.65,0.01,OTM,0,0,7,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
465.0,3472.68,201W09465,0.27,0.08,2,42.11,0.26,0.0,0.27,0.19,3,0,1,205,17,2,0.0519,0.0023,0.2065,-0.0263,0.0497,19.1001,0.0,-0.69,-71.87,23.6987,0.96,0.28,0.28,0.27,12.55,0.01,OTM,2,0,5,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
460.0,3435.34,201W09460,0.38,0.11,2,40.74,0.07,0.0,0.38,0.27,18,0,4,1835,47,4,0.0619,0.0026,0.2374,-0.0302,0.0592,19.2558,0.0,-0.8,-67.8,23.6987,1.18,0.43,0.43,0.38,13.25,0.01,OTM,0,0,12,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
455.0,3398.0,201W09455,0.54,0.18,2,50.0,0.31,0.0,0.54,0.36,14,0,9,1838,21,10,0.0735,0.003,0.2712,-0.0346,0.0702,19.496,0.0,-0.9,-62.5,23.6987,1.44,0.44,0.54,0.43,14.2,0.01,OTM,0,0,13,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
450.0,3360.66,201W09450,0.67,0.23,2,52.27,0.55,0.78,0.67,0.44,12,18,1,1785,2050,9,0.0869,0.0034,0.3077,-0.0394,0.0829,19.3029,0.0,-1.09,-61.93,23.6987,1.76,0.41,0.67,0.41,15.15,0.01,OTM,8,18,15,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
445.0,3323.32,201W09445,0.78,0.25,2,47.17,0.59,16.05,0.78,0.53,57,25,18,9993,55,16,0.1022,0.0039,0.3468,-0.0445,0.0973,18.8657,0.0,-1.35,-63.38,23.6987,2.13,0.6,0.85,0.6,16.1,0.01,OTM,1,25,25,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
440.0,3285.98,201W09440,0.94,0.29,2,44.62,0.93,10.85,0.94,0.65,28,1,1,6678,51,13,0.1196,0.0043,0.3881,-0.0499,0.1136,18.5385,0.0,-1.63,-63.42,23.6987,2.57,1.12,1.12,0.8,17.0,0.01,OTM,2,1,7,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
435.0,3248.64,201W09435,1.18,0.31,2,35.63,0.22,18.1,1.18,0.87,14,25,3,4490,28,9,0.1392,0.0048,0.4312,-0.0556,0.132,18.3662,0.0,-1.92,-61.94,23.6987,3.1,1.4,1.43,1.12,18.15,0.01,OTM,0,25,4,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
430.0,3211.3,201W09430,1.42,0.35,2,32.71,0.27,0.0,1.42,1.07,38,0,3,17458,762,730,0.1611,0.0053,0.4754,-0.0614,0.1524,18.0091,0.0,-2.29,-61.73,23.6987,3.71,1.91,1.91,1.42,19.65,0.01,OTM,1,0,4,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
425.0,3173.96,201W09425,1.8,0.38,2,26.76,0.32,21.25,1.8,1.42,15,25,3,7850,73,1,0.1855,0.0058,0.52,-0.0674,0.1751,17.8836,0.0,-2.62,-59.28,23.6987,4.42,2.01,2.32,1.8,21.3,0.01,OTM,1,25,4,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
420.0,3136.61,201W09420,2.3,0.52,2,29.21,0.37,22.85,2.3,1.78,9,25,3,5770,1231,-2,0.2124,0.0063,0.5642,-0.0734,0.1999,17.8227,0.0,-2.95,-56.19,23.6987,5.25,2.0,2.92,2.0,22.9,0.01,OTM,0,25,4,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
415.0,3099.27,201W09415,3.66,1.41,2,62.67,0.02,24.5,3.66,2.25,17,25,25,15618,2632,-9,0.2418,0.0068,0.607,-0.0793,0.227,19.2323,0.0,-2.54,-40.97,23.6987,6.2,3.68,3.68,3.66,24.55,0.01,OTM,2,25,25,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
410.0,3061.93,201W09410,3.7,0.84,2,29.37,0.02,26.15,3.7,2.86,34,25,25,39575,1479,581,0.2736,0.0072,0.6473,-0.0849,0.2562,17.7414,0.0,-3.59,-49.25,23.6987,7.29,4.18,4.85,3.45,26.2,0.01,OTM,1,25,25,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
405.0,3024.59,201W09405,5.42,1.97,2,57.1,3.45,0.0,5.42,3.45,42,0,1,61110,1835,1458,0.3078,0.0076,0.684,-0.0902,0.2873,18.9737,0.0,-3.11,-36.46,23.6987,8.53,5.95,5.95,5.39,28.35,0.01,OTM,0,0,1,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
400.0,2987.25,201W09400,5.8,3.37,2,138.68,0.0,24.55,5.8,2.43,74,25,0,105223,3404,112,0.3443,0.008,0.716,-0.0949,0.3203,17.7173,0.0,-4.13,-41.59,23.6987,9.93,4.85,7.22,4.8,24.6,0.01,OTM,113,25,0,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
395.0,2949.91,201W09395,8.23,2.89,2,54.12,0.02,32.7,8.23,5.34,23,25,25,48480,53,-500,0.3827,0.0083,0.7421,-0.099,0.3547,19.2066,0.0,-3.28,-28.5,23.6987,11.51,5.4,8.8,5.4,32.75,0.01,OTM,-500,25,25,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
390.0,2912.57,201W09390,9.1,2.2,2,31.88,0.02,10.5,9.1,6.9,16,3,25,35788,3685,-8,0.4228,0.0085,0.7613,-0.1022,0.3904,18.1523,0.0,-4.18,-31.48,23.6987,13.28,8.14,10.55,8.1,35.4,0.01,OTM,0,27,25,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
385.0,2875.23,201W09385,12.35,3.88,2,45.81,9.28,0.0,12.35,8.47,23,0,3,69350,2127,21,0.4643,0.0086,0.7728,-0.1045,0.427,19.9436,0.0,-2.9,-19.02,23.6987,15.25,10.8,12.6,10.8,38.3,0.01,OTM,2,0,82,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
380.0,2837.89,201W09380,10.45,0.0,3,0.0,0.0,15.0,10.45,10.45,0,3,0,0,3804,-200,0.5067,0.0087,0.7758,-0.1059,0.4639,14.7205,0.0,-6.97,-40.01,23.6987,17.42,0.0,0.0,0.0,41.45,0.01,OTM,-200,33,0,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
375.0,2800.55,201W09375,12.55,0.0,3,0.0,0.02,17.6,11.01,12.55,0,3,25,0,1173,0,0.5496,0.0086,0.7699,-0.1061,0.5008,14.2819,1.54,-7.25,-36.62,23.6987,19.8,0.0,0.0,0.0,44.65,0.01,OTM,0,33,25,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
370.0,2763.21,201W09370,18.85,4.15,2,28.23,0.02,47.75,12.31,14.7,5,3,3,24325,2306,-2,0.5925,0.0084,0.755,-0.1052,0.537,18.9943,6.54,-3.54,-15.81,23.6987,22.39,20.8,20.8,18.85,47.8,0.01,ATM,0,3,23,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
365.0,2725.87,201W09365,21.95,4.2,2,23.66,0.02,24.0,10.41,17.75,4,3,3,22375,1358,-1,0.6349,0.0082,0.7311,-0.1033,0.5722,19.212,11.54,-3.25,-12.9,23.6987,25.2,23.5,23.5,21.95,51.05,0.01,ITM,0,20,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
360.0,2688.53,201W09360,25.3,4.5,2,21.63,0.54,27.45,8.76,20.8,4,3,2,24000,1541,251,0.6762,0.0078,0.6989,-0.1003,0.6057,19.4394,16.54,-2.93,-10.38,23.6987,28.23,23.5,25.3,23.5,54.75,0.01,ITM,-1,17,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
355.0,2651.19,201W09355,28.95,5.45,2,23.19,0.02,31.1,7.41,23.5,3,3,3,21138,919,-2,0.716,0.0074,0.6592,-0.0963,0.6371,19.7849,21.54,-2.52,-8.01,23.6987,31.47,27.2,28.95,27.2,58.4,0.01,ITM,0,17,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
350.0,2613.85,201W09350,32.3,7.3,2,29.2,24.95,35.15,5.76,25.0,1,3,2,8075,3039,0,0.7538,0.0068,0.613,-0.0914,0.666,19.2493,26.54,-2.61,-7.48,23.6987,34.91,32.3,32.3,32.3,57.95,0.13,ITM,0,11,6,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
345.0,2576.51,201W09345,36.35,6.6,2,22.18,0.83,39.5,4.81,29.75,1,3,3,9088,25,0,0.7892,0.0063,0.5618,-0.0859,0.6919,19.553,31.54,-2.2,-5.71,23.6987,38.55,36.35,36.35,36.35,63.05,0.82,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
340.0,2539.16,201W09340,40.25,5.9,2,17.18,2.94,43.65,3.71,34.35,4,3,3,41275,5352,0,0.8219,0.0057,0.507,-0.0799,0.7145,19.1299,36.54,-2.12,-5.0,23.6987,42.37,42.5,42.5,40.25,68.2,2.93,ITM,0,8,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
335.0,2501.82,201W09335,44.9,5.95,2,15.28,6.74,48.0,3.36,38.95,2,3,3,22450,1220,-1,0.8516,0.005,0.4503,-0.0735,0.7337,20.1471,41.54,-1.47,-3.17,23.6987,46.37,44.9,44.9,44.9,73.3,6.73,ITM,-1,5,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
330.0,2464.48,201W09330,49.25,5.7,2,13.09,0.0,52.55,2.71,43.55,2,3,0,24638,2018,0,0.8781,0.0044,0.3933,-0.067,0.7493,20.0872,46.54,-1.28,-2.53,23.6987,50.53,49.3,49.3,49.25,78.35,11.45,ITM,0,3,0,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
325.0,2427.14,201W09325,53.65,5.3,2,10.96,16.45,83.35,2.11,48.35,1,3,3,13413,201,-1,0.9015,0.0038,0.3376,-0.0606,0.7613,19.6626,51.54,-1.17,-2.13,23.6987,54.82,53.65,53.65,53.65,83.4,16.4,ITM,-1,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
320.0,2389.8,201W09320,58.0,5.75,2,11.0,55.0,88.4,1.46,52.25,2,3,2,29863,19,-1,0.9217,0.0032,0.2846,-0.0544,0.7698,17.9317,56.54,-1.25,-2.11,23.6987,59.25,61.45,61.45,58.0,88.45,21.35,ITM,0,3,21,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
315.0,2352.46,201W09315,57.45,0.0,3,0.0,26.4,92.25,-4.09,57.45,0,3,3,0,1,0,0.9388,0.0026,0.2354,-0.0486,0.7748,0.0,61.54,-6.33,-9.92,23.6987,63.78,0.0,0.0,0.0,92.3,26.35,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
310.0,2315.12,201W09310,62.05,0.0,3,0.0,31.35,96.4,-4.49,62.05,0,3,3,0,801,0,0.953,0.0021,0.1909,-0.0433,0.7768,0.0,66.54,-6.35,-9.28,23.6987,68.4,0.0,0.0,0.0,96.45,31.3,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
305.0,2277.78,201W09305,66.65,0.0,3,0.0,36.3,100.6,-4.89,66.65,0,3,3,0,0,0,0.9646,0.0017,0.1516,-0.0385,0.7759,0.0,71.54,-6.45,-8.82,23.6987,73.1,0.0,0.0,0.0,100.65,36.25,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
300.0,2240.44,201W09300,71.4,0.0,3,0.0,41.3,104.85,-5.14,71.4,0,3,3,0,0,0,0.9739,0.0013,0.1178,-0.0343,0.7724,0.0,76.54,-6.47,-8.31,23.6987,77.87,0.0,0.0,0.0,104.9,41.25,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
295.0,2203.1,201W09295,76.15,0.0,3,0.0,46.25,109.1,-5.39,76.15,0,3,3,0,0,0,0.9812,0.001,0.0894,-0.0307,0.7668,0.0,81.54,-6.54,-7.91,23.6987,82.69,0.0,0.0,0.0,109.15,46.2,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
290.0,2165.76,201W09290,81.0,0.0,3,0.0,51.2,113.5,-5.54,81.0,0,3,3,0,0,0,0.9867,0.0007,0.0663,-0.0278,0.7593,0.0,86.54,-6.55,-7.48,23.6987,87.55,0.0,0.0,0.0,113.55,51.15,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
285.0,2128.42,201W09285,85.85,0.0,3,0.0,56.2,118.0,-5.69,85.85,0,3,3,0,0,0,0.9909,0.0005,0.048,-0.0253,0.7504,0.0,91.54,-6.59,-7.13,23.6987,92.44,0.0,0.0,0.0,118.05,56.15,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
280.0,2091.08,201W09280,90.8,0.0,3,0.0,61.15,122.5,-5.74,90.8,0,3,3,0,0,0,0.9939,0.0004,0.0338,-0.0233,0.7402,0.0,96.54,-6.55,-6.73,23.6987,97.35,0.0,0.0,0.0,122.55,61.1,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
275.0,2053.74,201W09275,95.7,0.0,3,0.0,66.1,127.05,-5.84,95.7,0,3,3,0,0,0,0.996,0.0003,0.0231,-0.0217,0.7291,0.0,101.54,-6.58,-6.43,23.6987,102.28,0.0,0.0,0.0,127.1,66.05,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
270.0,2016.4,201W09270,100.65,0.0,3,0.0,71.05,131.7,-5.89,100.65,0,3,3,0,1,0,0.9974,0.0002,0.0154,-0.0205,0.7173,0.0,106.54,-6.58,-6.14,23.6987,107.23,0.0,0.0,0.0,131.75,71.0,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
265.0,1979.05,201W09265,105.6,0.0,3,0.0,76.05,136.4,-5.94,105.6,0,3,3,0,0,0,0.9984,0.0001,0.0099,-0.0195,0.705,0.0,111.54,-6.58,-5.87,23.6987,112.18,0.0,0.0,0.0,136.45,76.0,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
260.0,1941.71,201W09260,110.55,0.0,3,0.0,81.0,141.1,-5.99,110.55,0,3,3,0,0,0,0.9991,0.0001,0.0062,-0.0187,0.6923,0.0,116.54,-6.58,-5.62,23.6987,117.13,0.0,0.0,0.0,141.15,80.95,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
255.0,1904.37,201W09255,115.5,0.0,3,0.0,85.95,145.8,-6.04,115.5,0,3,3,0,0,0,0.9995,0.0,0.0038,-0.0181,0.6794,0.0,121.54,-6.6,-5.41,23.6987,122.1,0.0,0.0,0.0,145.85,85.9,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
250.0,1867.03,201W09250,120.45,0.0,3,0.0,90.95,150.65,-6.09,120.45,0,3,3,0,1500,0,0.9997,0.0,0.0022,-0.0176,0.6663,0.0,126.54,-6.61,-5.2,23.6987,127.06,0.0,0.0,0.0,150.7,90.9,ITM,0,3,3,0.0,0.0,0,0.0,202509_call,2025-06-05,20:26:04
